Nombre;Ciudad;Capacidad
Estadio Caupolicán de Huelquén;Paine ;600
Estadio Ferroviario de Paine;Paine;600
Estadio Las Delicias de Viluco;Buin ;600
Estadio Colonia Kennedy;Paine ;600
Estadio Hospital de Pitrufquén;Pitrufquén;600
Complejo Deportivo Universidad de Tarapacá;Arica;600
Estadio Víctor Chávez Alcayaga;Arica;600
Estadio Cerro La Cruz;Arica;600
Estadio Asociación Andina de Fútbol;Arica;600
Estadio Rafael Rivas;Santiago ;600
Estadio Santa Rosa de Chena;Santiago ;600
Estadio Thomas Bata;Peñaflor;600
Estadio Unión San José;Peñaflor;600
Estadio Fiscal Bonifacio Reyes;El Monte;600
Estadio Alto Jahuel Unido;Buin ;600
Estadio Maipo;Buin ;600
Estadio Municipal Patricia;Santiago ;600
Estadio Santa Emilia;María Pinto ;600
Estadio Las Taguas;Curacaví ;600
Estadio Esmeralda;Colina;600
Estadio Parque Mahuidahue;Santiago ;600
Estadio Municipal de Quirihue;Quirihue;600
Estadio Municipal de Navidad;Navidad;600
Estadio Municipal de Quilleco;Quilleco;600
Estadio Marista de Villa Alemana;Villa Alemana;600
Estadio Municipal Lomas de Chorrillos;Viña del Mar;600
Estadio La Bombonera de Bollenar;Melipilla ;600
Estadio San Bernardo de Mallarauco;Melipilla ;600
Estadio Municipal Julio Ruiz Palma;Portezuelo;600
Estadio ANFA Villa Alemana;Villa Alemana;600
Complejo Deportivo Banco Santander;Santiago ;600
Complejo Deportivo Codelco;Santiago ;600
Estadio 21 de Mayo;Talca;600
Estadio José Foncea Aedo;Talca;600
Estadio Santa Ana FC;Talca;600
Estadio Robert Kennedy;Santiago ;600
