PK_NOMBRE_ESCUELA;FK_COMUNA;
Complejo Deportivo de Rugby UC;Santiago ;
Estadio Municipal Complejo Nororiente;Rancagua;
Cancha N°2 Estadio Municipal Lucas Pacheco;Talagante;
Estadio Anglo American;Nogales;
Estadio Municipal de Villa Tijeral;Renaico ;
Estadio Municipal de Lumaco;Lumaco;
Estadio Municipal de Capitan Pastene;Lumaco ;
Estadio Municipal de Pozo Almonte;Pozo Almonte;
Estadio Municipal Benito Juarez;Santiago ;
Estadio AFAO Media Hacienda;Ovalle;
Complejo Deportivo Juan Soldado;La Serena ;
Cancha Parque Espejo del Sol;La Serena ;
Estadio Escuela Naval Arturo Prat;Valparaiso;
Estadio Lo Gallardo;San Antonio ;
Complejo Deportivo Torino;San Antonio ;
Estadio El Pinar;Santiago ;
Estadio Municipal de Cherquenco;Vilcun ;
Complejo Deportivo Esteban Alvarado;Arica;
Estadio Marista;Santiago ;
Estadio Clara Estrella;Santiago ;
Estadio Complejo Deportivo Carlos Abarca Gonzalez;Santiago ;
Estadio Los Jardines;Santiago ;
Estadio Marruecos;Santiago ;
Cancha Los Cerezos;Calera de Tango;
Estadio Valdivia de Paine;Buin ;
Estadio Huracan de Maipo;Buin ;
Estadio CSD Comercio de Buin;Buin;
Estadio Linderos;Buin ;
Estadio Jose Arrieta;Santiago ;
Estadio Municipal de Pichidegua;Pichidegua;
Complejo Deportivo Estrella Manuel Rodriguez;Santiago ;
Estadio Union Miraflores;Curacavi ;
Estadio Atlanta de Curacavi;Curacavi;
Estadio Union Chilena;Curacavi ;
Estadio Municipal de Putu;Constitucion ;
Estadio Campo de Deportes Club Gimnastico Aleman;Llanquihue;
Estadio Alvaro Salvadores Arias;Lanco;
Estadio Municipal de Antuco;Antuco;
Complejo Deportivo Municipal Forestal “Johnatan Araya Olivares”;Vina del Mar;
Estadio Atletico Instituto Aleman Osorno;Osorno;
Estadio Municipal de Las Cruces;El Tabo ;
Complejo Deportivo Orompello;Los Angeles;
Estadio Bella Esperanza;Melipilla;
Estadio El Belloto;Quilpue;
Estadio Municipal Oriente;Talca;
Estadio Costanera;Talca;
Estadio Universidad de Talca;Talca;
Estadio Colegio San Pedro Nolasco;Santiago ;
Estadio Santa Filomena;Santa Maria ;
Estadio Audino Ortiz;Petorca ;
Estadio El Bajo;Petorca ;
Estadio La Nipa;Petorca ;
Estadio Paula Jaraquemada;Paine;
Centro Deportivo Bavaria;Paine;
Estadio CDS Algarrobo;Paine ;
Estadio Santa Marta de Champa;Paine ;
Estadio Pedro Jose Cuevas;Paine ;
Estadio Alberto Letelier Llona;Paine ;
Estadio La Huachera;Paine ;
Complejo Deportivo Atenas;Coquimbo;
Estadio Municipal de Hualpin;Teodoro Schmidt ;
Campo Deportivo Colegio Lincoln International Academy;Colina ;
Estadio Mirador Viejo;Santiago ;
Estadio Vicente Potrerillos Salinas;Santiago ;
Canchas de Lo Martinez;Santiago ;
Complejo Deportivo Fundicion Paipote;Copiapo ;
Estadio OHiggins de Pueblo de Indios;San Vicente de Tagua Tagua ;
Complejo Deportivo Marcelo Vasquez;Antofagasta;
Campo Deportivo Instituto Obispo Silva Lezaeta;Calama;
Estadio Municipal de Baquedano;Sierra Gorda ;
Estadio Pedro Cataldo;Panquehue ;
Estadio La Vina;Cabildo ;
Complejo Deportivo Bello Horizonte;Puchuncavi ;
Estadio La Chocota;Puchuncavi ;
Campo Deportivo Instituto Santa Maria;Limache;
Estadio Sotaqui;Ovalle ;
Campo Deportivo San Alfonso;Los Vilos ;
Estadio Jedimar;Mostazal ;
Estadio Mariano Polanco;Pichilemu;
Estadio Municipal de Tinguiririca;Chimbarongo ;
Estadio Deportivo Chile;Chimbarongo;
Estadio Club Deportivo Nuevo Horizonte;Chimbarongo;
Estadio Espanol de Linares;Linares;
Estadio Atletico Universidad del Bio-Bio;Chillan;
Complejo Deportivo Cuatro Ases;San Carlos ;
Cancha N°2 Estadio Municipal de Yungay;Yungay;
Cancha del Cura;Penco ;
Estadio Forestal;Nacimiento;
Campo Deportivo Windsor School;Valdivia;
Estadio Municipal de Purranque;Purranque;
Estadio Parque Municipal de Castro;Castro;
Estadio Municipal de Coyhaique;Coyhaique;
Estadio Municipal de Quemchi;Quemchi;
Estadio Municipal de Camina;Camina;
Complejo Deportivo Moquella;Camina ;
Estadio El Blanquillo;Zapallar ;
Estadio Municipal de Tierras Blancas;Coquimbo ;
Estadio Municipal de San Ignacio;San Ignacio;
Cancha Conay;Alto del Carmen ;
Estadio Las Brisas;Santiago ;
Estadio Municipal de San Jose de la Mariquina;Mariquina;
Estadio Municipal de Lago Ranco;Lago Ranco;
Estadio Municipal de Lastarria;Gorbea ;
Complejo Deportivo Minera Escondida;Antofagasta;
Estadio Fiscal de Cobquecura;Cobquecura;
Estadio Florida Loma Blanca;Santiago ;
Estadio SILA;Los Andes;
Estadio Colegio Sagrados Corazones de Manquehue;Santiago ;
Estadio Union Central Tranquilla;Salamanca ;
Cancha Jorge Toro;Villa Alemana;
Complejo Deportivo Asociacion de Futbol Rio Elqui;La Serena;
Estadio Canahual Llimpo;Salamanca ;
Estadio Regional de Coyhaique;Coyhaique;
Estadio Atletico Regional de Coyhaique;Coyhaique;
Estadio Municipal de Putre;Putre;
Estadio Municipal Manuel Bustos Guzman;Machali ;
Estadio Municipal de Toconao;San Pedro de Atacama ;
Estadio Municipal de Quilaco;Quilaco;
Estadio Municipal Rogelio Ramirez Ogaz;Malloa;
Estadio Luis Jelves Farias;Papudo;
Estadio Municipal El Abra;Requinoa;
Estadio Tricolor de Puerto Montt;Puerto Montt;
Estadio Municipal San Agustin de Lemuy;Puqueldon ;
Estadio Municipal de Freirina;Freirina;
Estadio Camilo Olavarria;Coronel;
Estadio CD Chillepin;Salamanca ;
Estadio Santa Teresa;Los Vilos ;
Campo Deportivo Colegio San Pedro Valle Grande;Lampa ;
Estadio Davila;Santiago ;
Cancha N° 2 Segundo Chirimino Mamani;Arica;
Monasterio Celeste;Requinoa;
Complejo Deportivo Ciudad de Campeones;Santiago ;
Club de Campo Cobreloa;Calama;
Estadio Municipal Alejandro Barrientos Barria;Porvenir;
Estadio Municipal de Contulmo;Contulmo;
Estadio Municipal de Puaucho;San Juan de la Costa ;
Estadio Municipal de La Reina;Santiago ;
Estadio Villa Rios;Santiago ;
Estadio Municipal de Alhue;Alhue;
Estadio Juventud Los Perales;Villa Alhue;
Estadio Municipal de Renaico;Renaico;
Estadio Tegualda;Temuco;
Cancha Microbuseros;Temuco ;
Estadio Municipal de Ercilla;Ercilla;
Estadio Pillanlelbun;Lautaro ;
Parque Los Pinares;Antofagasta;
Complejo Deportivo 23 de Marzo;Calama;
Estadio Independencia;Calama;
Estadio Municipal de Los Loros;Tierra Amarilla ;
Complejo Deportivo Tabaqueros;Rio Hurtado) ;
Estadio Municipal Botafogo;Vina del Mar;
Campo Deportivo Colegio de los Sagrados Corazones Padres Franceses;Vina del Mar;
Estadio Estrella de Nazareth;Penaflor;
Campo Deportivo Pablo Vargas;El Monte;
Estadio Colegio del Verbo Divino;Santiago ;
Estadio Nuevo Amanecer;Santiago ;
Estadio San Luis de Campolindo;Curacavi;
Estadio Tomas Castillo;Diego de Almagro;
Complejo Deportivo Pisco Elqui;Paihuano ;
Estadio Santa Filomena;Colina;
Campo Deportivo Colegio Dunalastair Chicureo;Colina ;
Campo Deportivo Colegio San Jose de Chicureo;Colina ;
Complejo Deportivo COF ;Colina;
Estadio Union Retiro;Hijuelas;
Estadio Municipal de Puqueldon;Puqueldon;
Auditorio Alfredo Guillermo Bravo;Valparaiso;
Estadio Municipal de Tucapel;Tucapel;
Estadio El Bajo;Melipilla;
Estadio Santa Rosa de Chocalan;Melipilla ;
Estadio Lidia Matte;Melipilla ;
Estadio Pedro Marin Fernandez;Melipilla ;
Estadio Union Balmaceda;Melipilla;
Estadio Union San Ignacio;Calera de Tango;
Cancha Santa Ana;Santiago ;
Estadio Lo Velasquez;Santiago ;
Estadio 21 de Mayo;Curico;
Estadio Vicente Acuna Parra;Talca;
Estadio Aurora de Chile;Talca;
Estadio Manuel Ahumada Cirano;Talca;
Complejo Deportivo Flor del Llano;San Clemente;
The Craighouse School Sport Campus;Santiago, ;
Estadio Municipal de Crucero;Rio Bueno, ;
Complejo Deportivo Santa Catalina;Santiago, ;
Estadio Villaseca;Buin;
Cancha El Cerrillo;Buin ;
Estadio Santa Loreto;Buin ;
Estadio Club Deportivo Real Madrid de Paine;Paine;
Estadio Emilio Nunez;Paine ;
Estadio Chada;Paine ;
Campo Deportivo Juventud Ovalle;San Francisco de Mostazal;
Cancha Chica Olivar Alto;Olivar ;
Estadio La Higuera;Santa Maria ;
Cancha N° 3 Estadio Municipal de San Bernardo;Santiago ;
Cancha El Faro;Santiago ;
Complejo Deportivo Liga Nunoa;Santiago ;
Complejo Deportivo Liga San Jose - Liga Lipangue;Lampa ;
Campo Deportivo Campus Antumapu;Santiago ;
Complejo Deportivo Liga Amigos del Futbol;Santiago ;
Complejo Deportivo Huechuraba;Santiago ;
Complejo Deportivo Rinconada;Santiago ;
Complejo Deportivo Liga Unida de Futbol;Santiago ;
Complejo Deportivo Liga La Reina;Santiago ;
Club El Valle Ciudad Empresarial;Santiago ;
Estadio Pedro Valenzuela;Cabildo ;
Estadio Ferro Minas Lambert;La Serena ;
Complejo Deportivo CORDEP El Paraiso;La Serena;
Cancha Limari;Ovalle ;
Estadio Nueva Aurora;Ovalle ;
Estadio Gregorio Estay;Puchuncavi ;
Complejo Deportivo Minera Florida;Alhue ;
Estadio Cincuentenario;Coihueco;
Estadio Maitenco;Treguaco ;
Estadio Grado Vocacional;Yungay;
Estadio El Morro de Campanario;Yungay ;
Complejo Deportivo Las Salinas;Talcahuano;
Cancha La Bombonera;Concepcion;
Estadio Independiente de Paillihue;Los Angeles ;
Estadio Municipal de Estacion Yumbel;Yumbel ;
Cancha Coinac;Nacimiento;
Campo Deportivo Avenida Estacion;Nacimiento;
Estadio Villa Esperanza;Mulchen;
Estadio Huequen;Angol ;
Estadio Teja Independiente;Valdivia;
Cancha Parque Saval;Valdivia;
Estadio Pablo Mesas;Valdivia;
Canchas Parque Urbano Catrico;Valdivia;
Cancha Municipal Trebol Sur;Valdivia;
Cancha Club Deportivo Naval Calle Calle;Valdivia;
Estadio Club Deportivo Estrella;Frutillar;
Estadio Municipal Luis Sanchez;Puerto Williams;
Estadio Municipal de Niebla;Valdivia;
Estadio Municipal de Puerto Chacabuco;Aysen;
Estadio San Gregorio;Santiago ;
Estadio Municipal de San Fabian de Alico;San Fabian de Alico;
Estadio Municipal de Quidico;Tirua ;
Estadio Municipal de Pencahue;Pencahue;
Estadio Municipal de La Higuera;La Higuera;
Estadio Municipal de Pichasca;Rio Hurtado ;
Estadio Municipal de Licanten;Licanten;
Auditorio Municipal Benito Parraguez;Valparaiso;
Estadio 18 de Septiembre;Talca;
Complejo Deportivo Belgrano;Talca;
Estadio San Ramon de Graneros;Graneros;
Cancha Estrella del Oriente;Paihuano ;
Estadio Municipal Guillermo Castillo Alaniz;Maule;
Estadio Municipal Las Salinas;Gorbea;
Estadio Municipal de Villa Los Boldos;Tolten ;
Estadio Municipal de Ranquil;Nipas;
Estadio Municipal de La Estrella;La Estrella;
Estadio Municipal de La Tirana;Pozo Almonte ;
Estadio Municipal Guillermo Barrios Vargas;Curepto;
Complejo Deportivo Municipal El Maiten;Vina del Mar;
Estadio Municipal de San Rosendo;San Rosendo;
Estadio La Florida;Talca;
Estadio Numpay;Maule ;
Estadio Municipal de Reumen;Paillaco ;
Estadio Chacao;Ancud ;
Campo Deportivo Colegio Fernando de Aragon Puente Alto;Santiago ;
Las Siete Canchas de Renca;Santiago ;
Estadio Deportivo Catolica;Rinconada de Los Andes;
Estadio Municipal Arturo Allanao;Puerto Cisnes;
Estadio Arturo Rojas Paredes;Santiago ;
Estadio La Chuchoca;Melinka;
Estadio Municipal Sergio ‘Cholo’ Barrios;Licanten ;
Estadio Michaihue;Concepcion ;
Estadio Municipal de Futaleufu;Futaleufu;
Estadio Lo Hermida;Santiago ;
Estadio Municipal de Pahuil;Chanco ;
Estadio Municipal de Villa Manihuales;Aysen ;
Estadio Domeyko;Vallenar ;
Estadio Ciruelos;Mariquina ;
Estadio Los Jardines;Santiago ;
Estadio Union Palestino;Canete;
Estadio Viejos Cracks;Puerto Montt;
Centro Deportivo Conchali;Santiago ;
Estadio Los Maitenes;San Jose de Maipo ;
Campo Deportivo San Alfonso;San Jose de Maipo ;
Estadio Huertos Familiares;Til Til ;
Estadio Ferroviario Polpaico;Til Til ;
Estadio Rungue;Til Til ;
Estadio Montenegro;Til Til ;
Estadio Mayor;Santiago ;
Estadio Campo Militar Penalolen;Santiago ;
Club de Campo Entel;Santiago ;
Campo Deportivo Facultad de Economia y Empresa UDP;Santiago, ;
Estadio San Ignacio;Santiago ;
Estadio Espanol de Las Condes;Santiago ;
Club Palestino;Santiago ;
Estadio Colegio Aleman de Santiago;Santiago ;
Estadio Colegio Wenlock School;Santiago ;
Sport Campus Nido de Aguilas;Santiago ;
Campo Deportivo Colegio Santiago College;Santiago ;
Club Medico;Santiago ;
Estadio Sebastian Gaete;Arauco;
Estadio Municipal de Ramadillas;Arauco ;
Estadio Nonguen;Concepcion ;
Campo Deportivo Bellavista;Concepcion;
Cancha Lan B;Concepcion ;
Estadio Municipal de Chaiten;Chaiten;
Estadio Municipal de Guanaqueros;Coquimbo ;
Estadio Cendyr Manutara;Santiago ;
Estadio Polideportivo Enrique Soro;Santiago ;
Estadio Enel;Santiago ;
Complejo Deportivo Costanera Norte;Antofagasta;
Cancha Villa Ascotan;Calama;
Cancha Roja;Calama;
Campo Deportivo Colegio Chuquicamata;Calama;
Estadio America de El Monte;El Monte;
Cancha Deportivo Caupolican;El Monte;
Estadio Municipal de Ninhue;Ninhue;
Cancha Esmeralda;Calama;
Estadio Banco de Chile;Santiago ;
Complejo Deportivo Talinay;Santiago ;
Estadio Academia Politecnica Naval;Vina del Mar;
Complejo Deportivo La Higuera;Ovalle;
Complejo Deportivo La Chimba;Ovalle ;
Campo Deportivo Union Campesina;Ovalle ;
Complejo Deportivo Profesores;Ovalle;
Campo Deportivo Parque Gabriel Coll;La Serena;
Complejo Deportivo Don Florito;Coquimbo ;
Cancha Liga Amateur Rio Huatulame;Monte Patria ;
Complejo Deportivo Bajos de Matte;Buin;
Estadio Santa Rita;Buin ;
Cancha Cruz del Sur;Buin ;
Estadio Estrella de Huelquen;Paine ;
Estadio San Javier del Transito;Paine ;
Estadio Club Deportivo Aculeo;Paine ;
Cancha Aguila Sur;Paine ;
Cancha Aguila Norte;Paine ;
Cancha Santa Eugenia;Paine;
Estadio Santa Teresa de Huelquen;Paine ;
Cancha La Victoria;Paine ;
Cancha Santa Teresa de Escorial;Paine ;
Estadio Renacer de Lo Herrera;San Bernardo ;
Estadio San Jorge de Los Morros;Santiago ;
Estadio San Adolfo;Santiago ;
Cancha Santa Filomena de Nos;Santiago ;
Estadio Esteban Bustos Munoz;Santiago ;
Cancha Santa Marta;Santiago ;
Estadio Lautaro de La Laguna;Zapallar ;
Cancha Club Deportivo Loncura;Quintero ;
Estadio Club Deportivo Jocelyn;La Cruz ;
Estadio Juan Stambuk;Olmue;
Cancha Quebrada de Alvarado;Olmue;
Cancha Club Deportivo Granizo;Olmue;
Estadio Limachito;Limache;
Cancha Los Leones;Limache;
Estadio El Bajio;Quillota;
Estadio Rural Daniel Duran;Quillota;
Estadio Agroil de Boco;Quillota ;
Campo Deportivo 20 de Septiembre;Quillota ;
Campo Deportivo Colegio Diego Echeverria;Quillota;
Estadio Jose Munoz;Casablanca ;
Estadio Santa Barbara;Casablanca;
Estadio Lagunillas;Casablanca ;
Estadio Francisco Bulnes;Panquehue ;
Cancha Mirador;Panquehue;
Estadio Fundicion Chagres;Catemu;
Cancha Juventud Santa Rosa;Catemu;
Cancha Monte Grande;Cabildo;
Estadio Union El Valle;Petorca ;
Estadio Sol Naciente;Petorca ;
Estadio Union Serrano;La Ligua;
Estadio Club Deportivo Flecha;La Ligua;
Campo Deportivo La Higuera;La Ligua ;
Estadio Brusan;La Ligua ;
Cancha Santa Clara;San Esteban ;
Cancha El Cobre;San Esteban;
Cancha Independiente San Esteban;San Esteban;
Cancha Los Chacayes;San Esteban ;
Cancha Club Deportivo Horcon;Puchuncavi ;
Estadio Rinconada de Alcones;Marchigue ;
Estadio Santa Elena de Codao;Peumo ;
Estadio Honorino Landa;Santiago ;
Estadio Presidente Kennedy;Santiago ;
Estadio Zambrano;Santiago ;
Estadio Villa Ecuador;Santiago ;
Campo Deportivo Instituto La Salle;Santiago ;
Estadio Club Deportivo Colonia;Santiago ;
Estadio Escolar Municipal de Penaflor;Penaflor;
Estadio CSD Penaflor;Penaflor;
Cancha Union Escudo;Penaflor;
Canchas Liga San Javier;Penaflor ;
Cancha Santa Sofia;Calera de Tango;
Estadio Julio Covarrubias;Santiago ;
Campo Deportivo Ricardo Claro Valdes;Santiago ;
Cancha N°3 Estadio Municipal Lucas Pacheco Toro;Talagante;
Cancha Nueva Imperial;Talagante;
Cancha Club Deportivo Talagante;Talagante;
Cancha Domingo Toro Herrera;Talagante;
Estadio El Roto Chileno;Talagante ;
Cancha Santa Gabriela;Talagante ;
Estadio CD Brisas del Maipo;Isla de Maipo ;
Cancha Gabriela Mistral;Isla de Maipo ;
Cancha Estrella de San Luis;Isla de Maipo;
Cancha Club Deportivo Gacitua;Isla de Maipo;
Cancha Nacional Miraflores;Isla de Maipo ;
Cancha Vicente Salinas;Isla de Maipo ;
Cancha Las Mercedes;Isla de Maipo ;
Cancha San Vicente de Naltagua;Isla de Maipo ;
Cancha Bandera de Chile;Isla de Maipo ;
Estadio Las Mercedes;Maria Pinto ;
Estadio Vista Hermosa;Maria Pinto ;
Estadio Rosa Elvira Matte;Maria Pinto ;
Estadio Rio de la Plata;Curacavi;
Estadio Ramon Noguera;Melipilla ;
Cancha Union Esmeralda;Melipilla ;
Estadio Carmen Bajo;Melipilla ;
Estadio San Alfonso de Codigua;Melipilla ;
Cancha La Cabana;Melipilla ;
Cancha Estrella de Culipran;Melipilla ;
Cancha Union Culipran;Melipilla ;
Cancha Arturo Prat de Loica;San Pedro ;
Cancha La Manga;San Pedro ;
Cancha Montealegre de Corneche;San Pedro ;
Campo Deportivo Sergio Parra;Lampa ;
Estadio Ferro Lampa;Lampa ;
Cancha La Vilana;Lampa ;
Estadio Club Deportivo Lo Castro;Lampa ;
Estadio Club Deportivo Alianza de Santo Domingo;Santo Domingo;
Estadio Municipal de Paihuano;Paihuano;
Campo Deportivo Nueva Talcuna;Vicuna ;
Cancha La Pampilla de San Isidro;Vicuna ;
Cancha Joaquin Vicuna;Vicuna;
Estadio Los Pimientos;Vicuna ;
Estadio El Tambo;Salamanca ;
Cancha Quelen Bajo;Salamanca ;
Estadio Quilimari;Los Vilos ;
Estadio Santa Monica de Litueche;Litueche;
Estadio La Boca;Navidad ;
Estadio Municipal de Pichirropulli;Paillaco ;
Estadio Santa Filomena;Paillaco ;
Campo Deportivo Colegio San Lorenzo;Copiapo;
Estadio Inca de Oro;Diego de Almagro ;
Cancha Samo Alto;Rio Hurtado ;
Complejo Deportivo Municipal Santa Julia;Vina del Mar;
Cancha Villa Dulce;Vina del Mar;
Estadio Municipal El Salto;Vina del Mar;
Campo Deportivo Colegio Albamar Concon;Concon;
Campo Deportivo Colegio Aconcagua;Quilpue;
Cancha Atletico Baquedano;Villa Alemana;
Estadio Municipal de Cochamo;Cochamo;
Estadio Marista de Curico;Curico;
Cancha Estrella de Maipu Sur;Santiago ;
Cancha 4 Alamos;Santiago ;
Cancha El Maiten;Maipu ;
Complejo Deportivo Bajos de Mena;Santiago ;
Estadio San Geronimo;Santiago ;
Estadio Villa Padre Hurtado;Santiago ;
Complejo Deportivo Nocedal;Santiago ;
Complejo Deportivo San Guillermo;Santiago ;
Estadio Poblacion Maipo;Santiago ;
Estadio Aurora de Chile;Santiago ;
Cancha Club Deportivo Baquedano;Pirque ;
Cancha El Huingan;Pirque;
Cancha San Vicente;Pirque;
Campo Deportivo Colegio Almenar de Pirque;Pirque;
Campo Deportivo Santa Luisa de Pirque;Pirque ;
Cancha Las Vertientes;San Jose de Maipo ;
Cancha El Manzano;San Jose de Maipo ;
Cancha Alfredo Rioseco;San Jose de Maipo;
Cancha El Melocoton;San Jose de Maipo ;
Cancha Los Copihues;Talca;
Estadio Club Deportivo Colbun;Maule ;
Estadio Club Deportivo Independiente de Almendral;San Felipe;
Estadio Ejercito Libertador;San Felipe ;
Estadio Atletico Lautaro El Tambo;San Felipe ;
Estadio Club Deportivo Villa Alhue;Alhue;
Cancha Barrancas de Pichi;Alhue ;
Complejo Deportivo Parque Brasil;Santiago ;
Estadio Liga La Bandera;Santiago ;
Estadio Villa Sur;Santiago ;
Estadio San Joaquin Poniente;Santiago ;
Estadio Carlos Carter N.;Santiago ;
Campo Deportivo Colegio Santa Cruz de Chicureo;Colina ;
Campo Deportivo Colegio Kimen Montessori;Colina ;
Campo Deportivo Colegio del Verbo Divino Chicureo;Colina ;
Campo Deportivo Colegio San Anselmo;Colina ;
Campo Deportivo AZA;Colina;
Cancha Juventud San Martin;Colina ;
Cancha Santa Marta;Colina ;
Cancha Independiente de Liray;Colina ;
Cancha Union Lo Pinto;Colina ;
Campo Deportivo Escuela de Suboficiales de Carabineros Fabriciano Gonzalez Urzua;Santiago ;
Estadio Esfocar;Santiago ;
Estadio Real Capricornio;Graneros;
Campo Deportivo Karina Carrasco Lobos;Graneros;
Cancha El Molino;Graneros ;
Campo Deportivo Santa Maria del Arrozal;Graneros ;
Estadio Nuevos Campos;Graneros ;
Campo Deportivo Las Higueras;Graneros ;
Estadio La Morera;Codegua ;
Cancha N° 3 Juan Reyes Carrasco;Rancagua;
Campo Deportivo Nacional de Rosario;Rengo ;
Estadio Marista de San Fernando;San Fernando;
Estadio Estrella Azul;Vichuquen ;
Estadio Mininco;Collipulli ;
Estadio Turingia;Temuco;
Estadio Ribera Venecia;Temuco;
Complejo Deportivo UFRO;Temuco;
Campus Deportivo UCT;Temuco;
Estadio Parque Thiers;Nueva Imperial;
Cancha El Roble;Llay Llay ;
Estadio Polideportivo Codelco Division Andina;Los Andes;
Cancha CSD Condoroma;Los Andes ;
Complejo Deportivo Diamante;Rinconada de Los Andes;
Estadio Union San Pedro;Rinconada de Los Andes;
Estadio Casuto;Rinconada de Los Andes ;
Estadio Juvenil Bangu;Rinconada de Los Andes;
Cancha Atletico Cultural Balmaceda;San Antonio;
Estadio Coresa San Juan;San Antonio ;
Complejo Deportivo La Capilla;Calle Larga;
Estadio Andres Montenegro;Calle Larga ;
Estadio CD Union Santa Amelia;Mostazal ;
Campo Deportivo Union Arrayan;Mostazal ;
Campo Deportivo Nacional Candelaria;Mostazal ;
Cancha El Rincon;Mostazal ;
Campo Deportivo Juventud;Olivar ;
Estadio FC Carrizal;Quinta de Tilcoco ;
Estadio Las Cruces;San Vicente de Tagua Tagua;
Cancha San Luis;Chimbarongo;
Campo Deportivo Las Mariposas;Chimbarongo ;
Campo Deportivo Las Palmeras;Chimbarongo ;
Cancha Tres Puentes;Chimbarongo ;
Campo Deportivo El Carrizal;Chimbarongo ;
Campo Deportivo Santa Isabel;Chimbarongo ;
Campo Deportivo Quicharco;Chimbarongo ;
Cancha El Rincon;Chimbarongo ;
Campo Deportivo La Chipana;Chimbarongo ;
Estadio Los Volcanes;Chillan;
Estadio Luis Cruz Martinez;Chillan;
Estadio Ultraestacion;Chillan;
Campo Deportivo Colegio Aleman de Chillan;Chillan;
Complejo Deportivo Tiempo Libre;Chillan;
Cancha N°2 Complejo Deportivo Quilamapu;Chillan;
Cancha Buenos Amigos;Chillan;
Cancha Sarita Gajardo;Chillan;
Cancha Estrella Azul de Quinquehua;Chillan ;
Cancha Union Victoria;Chillan ;
Estadio Esperanza de Cato;Chillan ;
Estadio Rucapequen;Chillan Viejo ;
Cancha Lajuelas;San Nicolas ;
Cancha Los Sauces;San Nicolas ;
Cancha Puente Nuble;San Nicolas ;
Cancha Ismael Martin;San Nicolas ;
Cancha El Manzano;San Nicolas ;
Cancha Dadinco;San Nicolas ;
Cancha Los Aromos;San Nicolas ;
Estadio Municipal N°2 de San Carlos;San Carlos;
Cancha Ricardo Mendez;San Carlos;
Cancha 11 de Septiembre;San Carlos;
Estadio Octavio Maldonado;Niquen ;
Estadio Lautaro de Coihueco;Coihueco;
Cancha Arturo Prat de Coihueco;Coihueco;
Estadio Nahueltoro;Coihueco ;
Estadio El Carmen de Cato;Coihueco ;
Cancha Union Zanartu;Coihueco ;
Estadio Diamantes de Miraflores;Coihueco ;
Estadio Deportivo Bustamante;Coihueco ;
Estadio La Vinita;Coihueco ;
Cancha Halcones Rojos de Talquipen;Coihueco ;
Cancha Luis Cruz Martinez de Robleria;Coihueco ;
Estadio Buchupureo;Cobquecura ;
Cancha Poblacion Unida;Quirihue;
Estadio Nueva Aldea;Ranquil ;
Estadio Renacer;San Ignacio;
Estadio Municipal de Pueblo Seco;San Ignacio ;
Estadio Municipal de Quiriquina;San Ignacio ;
Cancha Las Quilas;San Ignacio ;
Cancha Yanine;Bulnes;
Estadio Cholguan;Yungay ;
Complejo Deportivo Dichato;Tome ;
Cancha Los Tilos;Tome;
Estadio San Vicente;Talcahuano;
Campo Deportivo Fuerte Borgono;Talcahuano;
Cancha Talcamavida;Hualqui ;
Cancha Unihue;Hualqui ;
Estadio Marcial Munoz Barrenechea;Lota;
Estadio Villa Todos Los Santos;Los Angeles;
Estadio Vicuna Mackenna;Los Angeles;
Canchas Monte Cea;Los Angeles;
Estadio Virquenco;Los Angeles ;
Estadio Club Deportivo Diego Portales;Yumbel;
Campo Deportivo Estrella de Chile;Yumbel;
Estadio Rio Claro;Yumbel ;
Cancha Samuel Orellana;Nacimiento;
Cancha Jorge Montt;Nacimiento;
Cancha San Gabriel de Rihue;Negrete ;
Complejo Deportivo Mulchen;Mulchen;
Cancha Villa Las Flores;Quilleco );
Cancha OHiggins de Las Canteras;Quilleco ;
Estadio Municipal de Tolten;Tolten;
Estadio Queule;Tolten ;
Estadio Municipal de Cholchol;Cholchol;
Estadio Juan Alberto Reina;Cholchol;
Estadio Municipal General Lopez;Vilcun ;
Estadio Municipal de Los Laureles;Cunco ;
Estadio Municipal de Quepe;Freire ;
Estadio Municipal de Radal;Freire ;
Estadio Municipal de Nancul;Villarrica ;
Estadio Municipal de Huiscapi;Loncoche ;
Estadio ANFA Futrono;Futrono;
Campo Deportivo Colegio Maria Deogracia;Futrono;
Estadio Universitario UACH;Valdivia;
Cancha Nelson Rios;Valdivia;
Complejo Deportivo Union Wanderers General Lagos;Valdivia;
Estadio Collico;Valdivia;
Estadio Heriberto Klocker;Purranque ;
Estadio Nueva Braunau;Puerto Varas ;
Estadio San Pedro de Carelmapu;Maullin ;
Estadio Rolecha;Hualaihue ;
Estadio Municipal de Sierra Gorda;Sierra Gorda;
Estadio Santa Maria;Alto Hospicio;
Estadio Municipal de Calbuco;Calbuco;
Complejo Deportivo Daniel Fernandez Rojas;Vallenar;
Campo Deportivo Colegio Cumbres;Santiago ;
Estadio Municipal de Chile Chico;Chile Chico;
Estadio Croata;Santiago ;
Estadio Municipal Luis Gomez Trivino;Cochrane;
Estadio Municipal de Villa OHiggins;Villa OHiggins;
Estadio Sausalito 2;Vina del Mar;
Complejo Deportivo 89;Vina del Mar;
Estadio Municipal de Bucalemu;Paredones ;
Cancha Universidad Catolica del Maule;Talca;
Campo Deportivo Marcos Trincado;Rengo;
Estadio Lago Rupanco;Osorno;
Estadio Kinross Gold Chile;Copiapo ;
Estadio Municipal El Pueblo;Monte Patria ;
Estadio Condor;Panguipulli;
